hhid,cellphone,wealth,size,education_years,education_other,bank_acct,mattress,sacco,merry,mean_sent_nm,number_sent_nm,totsent_nm,number_sent_m,totsent_m,sendd,number_sent,totsent,mean_recd_nm,totrecd_nm,number_recd_nm,totrecd_m,number_recd_m,recdd,mean_recd,totrecd,number_recd,netremit,mpesa_user,round,weight,mean_sentdist_nm,mean_sentdist_m,mean_sentdist,mean_recddist_nm,mean_recddist_m,mean_recddist,frac_recd,period,agents1,agents2,agents5,agents10,agents20,agents_d,totexp,ltotexp,totexppc,ltotexppc,wkexppc,lwkexppc,totexppc_nomed,ltotexppc_nomed,lwealth,rural,province,district,location,village,totrecd_c,totsent_c,totrecd2,networksize,mean_recd2,occ_farmer,occ_public,occ_prof,occ_help,occ_ue,occ_bus,occ_sales,occ_ind,occ_other,lagents_d,agents1s,agents2s,agents5s,agents10s,agents20s,neg,sick,ag,pos,user_neg,user_sick,agents1s_neg,agents1s_sick,agents2s_neg,agents2s_sick,agents5s_neg,agents5s_sick,agents10s_neg,agents10s_sick,agents20s_neg,agents20s_sick,lagents_d_neg,lagents_d_sick,distance,panel,mpesa_status,lowattrit,wealthtile,d1,d2,d3,d4,d5,false,lmean_recddist,ldistance,urban,mweight
391056,1,46900,6,6,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.714953,,,,,,,0,2,0,0,0,48,57,8.932018,110000,11.60824,18333.33,9.816476,13693.33,9.524664,18333.33,9.816476,10.75577,1,"eastern",407,141,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.097398,0,0,0,6.928203,7.549834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,2,.3333333,.1666667,.1666667,0,.1666667,1,,,0,2.695866
391043,1,24800,10,0,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.714953,,,,,,,0,2,0,0,0,5,23,7.168768,85800,11.35977,8580,9.057189,5616,8.633375,8460,9.043104,10.1186,1,"eastern",407,141,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.877489,0,0,0,2.236068,4.795832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,1,.1,.2,.4,.1,.1,1,,,0,2.561849
392043,1,119200,5,12,0,"yes","yes","no","yes",,0,,1,700,1,1,700,,,0,1800,2,1,900,1800,2,1100,"yes",2,2.714953,,40,40,,275,275,.5,2,0,0,5,5,6,2.303572,112936,11.63458,22587.2,10.02514,11169.6,9.320951,21987.2,9.998216,11.68856,1,"eastern",407,141,142,.0159382,.0061982,42.42641,2,30,1,0,0,0,0,0,0,0,0,7.742216,0,0,2.236068,2.236068,2.44949,1,1,1,0,1,1,0,0,0,0,2.236068,2.236068,2.236068,2.236068,2.44949,2.44949,7.742216,7.742216,95.059837,1,"Join",1,3,.2,.4,0,.2,.2,1,5.616771,4.554507,0,2.721507
392079,1,46100,5,11,0,"yes","yes","yes","yes",,0,,6,13000,1,6,13000,,,0,14600,2,1,7300,14600,2,1600,"yes",2,2.714953,,50,50,,100,100,.2857143,2,0,0,5,5,6,2.096975,105800,11.56931,21160,9.959867,11440,9.344872,21160,9.959867,10.73857,1,"eastern",407,141,142,.1379962,.1228733,120.8305,2,85.44004,0,0,1,0,0,0,0,0,0,7.648251,0,0,2.236068,2.236068,2.44949,1,0,1,0,1,0,0,0,0,0,2.236068,0,2.236068,0,2.44949,0,7.648251,0,70.698934,1,"M-PESA",1,5,.4,.2,0,.2,.2,1,4.60517,4.25843,0,2.700762
392091,0,6500,8,7,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.714953,,,,,,,0,2,0,0,5,5,6,2.32737,89504,11.40204,11188,9.322598,10270,9.236982,11188,9.322598,8.779557,1,"eastern",407,141,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.752494,0,0,2.236068,2.236068,2.44949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,2,0,.125,.625,.125,.125,1,,,0,2.581628
392019,1,5800,6,8,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.714953,,,,,,,0,2,0,0,5,5,6,2.322972,55920,10.93168,9320,9.139918,7020,8.856519,9320,9.139918,8.665613,1,"eastern",407,141,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.750603,0,0,2.236068,2.236068,2.44949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,2,.1666667,.5,0,.1666667,.1666667,1,,,0,2.685756
392068,0,13800,10,7,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.714953,,,,,,,,2,0,0,5,5,6,2.482898,86994,11.37359,8699.4,9.07101,7368.4,8.904956,8699.4,9.07101,9.532424,1,"eastern",407,141,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.817182,0,0,2.236068,2.236068,2.44949,1,1,1,0,0,0,0,0,0,0,2.236068,2.236068,2.236068,2.236068,2.44949,2.44949,7.817182,7.817182,,1,"Non M-PESA",1,3,.2,.2,.2,.2,.1,1,,,0,2.61198
392012,1,7100,4,0,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.714953,,,,,,,0,2,0,0,5,5,6,2.341884,61040,11.01928,15260,9.63299,9620,9.171599,15260,9.63299,8.86785,1,"eastern",407,141,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.758711,0,0,2.236068,2.236068,2.44949,1,0,0,0,0,0,0,0,0,0,2.236068,0,2.236068,0,2.44949,0,7.758711,0,,1,"Non M-PESA",1,2,0,0,.25,.25,0,1,,,0,2.747942
392103,1,166800,3,8,0,"yes","yes","no","yes",,0,,2,6500,1,2,6500,,,0,2500,1,1,2500,2500,1,-4000,"yes",2,2.714953,,40,40,,300,300,.25,2,0,0,5,5,6,2.377357,175484,12.0753,58494.67,10.97669,26294.67,10.17712,52494.67,10.86847,12.02455,1,"eastern",407,141,142,.0142463,.0370404,50,1,50,0,0,1,0,0,0,0,0,0,7.773745,0,0,2.236068,2.236068,2.44949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0895,1,"M-PESA",1,4,0,.3333333,.3333333,.3333333,0,1,5.703783,4.74571,0,2.779649
392007,1,202400,8,10,0,"yes","yes","yes","yes",,,,,,0,0,0,2000,2000,1,500,1,1,1250,2500,2,2500,"yes",2,2.714953,,,,10,10,10,.5,2,0,2,5,5,6,1.890006,210852,12.25891,26356.5,10.17947,13786.5,9.531446,21856.5,9.992253,12.218,1,"eastern",407,141,142,.0118567,0,50,1,35.35534,1,0,0,0,0,0,0,0,0,7.544335,0,1.414214,2.236068,2.236068,2.44949,1,1,1,0,1,1,0,0,1.414214,1.414214,2.236068,2.236068,2.236068,2.236068,2.44949,2.44949,7.544335,7.544335,27.675378,1,"Join",1,5,.375,.125,.125,.125,.125,1,2.302585,3.320543,0,2.678141
392011,1,129200,4,7,0,"yes","yes","no","yes",,0,,1,1500,1,1,1500,,,,,,0,0,0,0,-1500,"yes",2,2.714953,,60,60,,,,0,2,0,0,5,5,6,2.235867,256964,12.45669,64241,11.0704,13247,9.491527,64241,11.0704,11.76912,1,"eastern",407,141,142,0,.0058374,0,0,0,1,0,0,0,0,0,0,0,0,7.712385,0,0,2.236068,2.236068,2.44949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",1,4,.25,.25,0,0,.25,1,,,0,2.743713
385004,1,44400,3,7,0,"no","yes","no","yes",4000,1,4000,0,,1,1,4000,3250,13000,4,,0,1,3250,13000,4,9000,"yes",2,4.07243,450,,450,600,,600,.3333333,2,0,0,0,0,1,15.11515,138108,11.83579,46036,10.73718,24509.33,10.10681,44636,10.7063,10.70099,1,"eastern",407,143,143,.0941292,.0289628,114.0175,1,57.00877,0,0,1,0,0,0,0,0,0,9.623453,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,9.623453,9.623453,440.50811,1,"M-PESA",1,4,0,0,0,.3333333,.3333333,1,6.39693,6.087929,0,4.156224
385027,1,72000,9,0,1,"no","no","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",3,4.07243,,,,,,,0,2,0,0,0,0,0,24.36153,313100,12.65428,34788.89,10.45705,19933.33,9.900148,34788.89,10.45705,11.18442,1,"eastern",407,143,143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",1,2,.3333333,.4444444,0,0,.1111111,1,,,0,3.944963
385016,1,13700,1,8,0,"no","no","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",3,4.07243,,,,,,,0,2,0,0,0,0,0,24.26832,153580,11.94198,153580,11.94198,103480,11.54713,153580,11.94198,9.525151,1,"eastern",407,143,143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.09693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",1,3,0,0,1,0,0,0,,,0,4.004364
385097,1,19500,3,12,0,"yes","yes","no","no",,0,,2,2000,1,2,2000,2000,2000,1,,0,1,2000,2000,1,0,"yes",2,4.07243,,160,160,230,,230,.3333333,2,0,0,0,0,0,24.48197,153720,11.94289,51240,10.84428,25826.67,10.15916,51240,10.84428,9.87817,1,"eastern",407,143,143,.0130107,.0130107,44.72136,1,44.72136,0,0,0,0,0,0,1,0,0,10.10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.85861,1,"Join",1,4,.3333333,0,0,.6666667,0,1,5.438079,4.954831,0,4.126123
385108,1,9300,2,12,0,"no","yes","no","yes",,,,,,0,0,0,1500,1500,1,,0,1,1500,1500,1,1500,"yes",2,4.07243,,,,7,,7,.3333333,2,0,0,0,0,0,22.75198,132440,11.79389,66220,11.10074,59020,10.98563,66220,11.10074,9.13777,1,"eastern",407,143,143,.0113259,0,38.72983,1,38.72983,0,0,1,0,0,0,0,0,0,10.03241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2336667,1,"Join",1,1,.5,0,0,.5,0,1,1.94591,1.443069,0,4.211118
385039,1,33700,3,12,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",3,4.07243,,,,,,,,2,0,0,0,0,0,24.56141,132464,11.79407,44154.67,10.69545,33488,10.41894,44154.67,10.69545,10.42525,1,"eastern",407,143,143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.10893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,1,.6666667,0,0,.3333333,0,1,,,0,4.168791
385014,0,13400,3,6,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,4.07243,,,,,,,,2,0,0,0,0,0,24.60182,72560,11.19217,24186.67,10.09356,16466.67,9.709093,24186.67,10.09356,9.50301,1,"eastern",407,143,143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,1,0,.3333333,.3333333,.3333333,0,1,,,0,4.054625
385062,1,71500,3,12,0,"yes","yes","no","no",,,,,,0,0,0,4800,24000,5,,0,1,4800,24000,5,24000,"yes",2,4.07243,,,,12,,12,1,2,0,0,0,0,0,24.29204,269120,12.50291,89706.66,11.4043,32760,10.39696,89706.66,11.4043,11.17745,1,"eastern",407,143,143,.0891795,0,154.9193,1,69.28204,0,0,1,0,0,0,0,0,0,10.0979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1986804,1,"Join",1,2,.3333333,0,.3333333,.3333333,0,1,2.484907,.1812213,0,4.116114
386076,1,22900,10,0,0,"yes","yes","no","no",250,1,250,0,,1,1,250,500,500,1,,0,1,500,500,1,250,"yes",2,4.07243,120,,120,50,,50,.25,2,0,0,0,0,0,22.78994,74622,11.22019,7462.2,8.917605,7025.2,8.857259,7462.2,8.917605,10.03889,1,"eastern",407,143,144,.0067004,.0033502,22.36068,1,22.36068,0,0,0,1,0,0,0,0,0,10.03407,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10.03407,0,42.665431,1,"Join",1,2,.1,0,.2,.5,.1,1,3.912023,3.753389,0,3.771021
386002,0,1500,2,0,1,"no","yes","no","no",,,,,,0,0,0,350,700,2,,0,1,350,700,2,700,"no",2,4.07243,,,,4,,4,1,2,0,0,0,0,0,22.43295,28316,10.25118,14158,9.558035,13858,9.536618,14158,9.558035,7.313221,1,"eastern",407,143,144,.024721,0,26.45751,1,18.70829,1,0,0,0,0,0,0,0,0,10.01829,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01829,10.01829,5.9791388,1,"Non M-PESA",1,2,0,0,0,0,.5,1,1.386294,1.788277,0,4.134721
386039,0,8500,6,7,0,"no","yes","no","yes",,,,,,0,0,0,1000,1000,1,,0,1,1000,1000,1,1000,"yes",2,4.07243,,,,700,,700,1,2,0,0,0,0,0,22.52819,63092,11.05235,10515.33,9.26059,8294,9.023288,10515.33,9.26059,9.047821,1,"eastern",407,143,144,.0158499,0,31.62278,1,31.62278,0,0,0,1,0,0,0,0,0,10.02252,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.02252,0,445.23708,1,"Join",1,1,0,.3333333,.3333333,0,.1666667,1,6.55108,6.098607,0,3.848301
386035,0,20800,7,4,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,4.07243,,,,,,,,2,0,0,0,0,76,10.04904,56116,10.93518,8016.571,8.989266,7116.571,8.870181,8016.571,8.989266,9.942708,1,"eastern",407,143,144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.215232,0,0,0,0,8.717798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,4,0,0,.2857143,.4285714,.1428571,1,,,0,3.920976
386053,1,108950,7,6,0,"yes","yes","no","yes",500,1,500,0,,1,1,500,6000,12000,2,,0,1,6000,12000,2,11500,"yes",2,4.07243,50,,50,150,,150,.5,2,0,0,0,0,0,22.51087,90194,11.40972,12884.86,9.463808,6589.143,8.793179,12370.57,9.423076,11.59864,1,"eastern",407,143,144,.1330465,.0055436,109.5445,1,77.45966,1,0,0,0,0,0,0,0,0,10.02175,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10.02175,10.02175,144.55906,1,"Join",1,3,0,.1428571,.2857143,.4285714,0,1,5.010635,4.973688,0,3.859003
386060,1,77800,6,10,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,4.07243,,,,,,,0,2,0,0,0,0,0,23.22593,109960,11.60787,18326.67,9.816113,15340,9.638219,18326.67,9.816113,11.2619,1,"eastern",407,143,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.05302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05302,0,,1,"Non M-PESA",1,2,.3333333,.3333333,0,.1666667,.1666667,1,,,0,4.048415
386068,1,82900,8,4,0,"no","yes","no","yes",500,1,500,0,,1,1,500,,,0,4000,1,1,4000,4000,1,3500,"yes",2,4.07243,1.6,,1.6,,200,200,.25,2,0,0,0,0,0,23.35982,272680,12.51605,34085,10.43661,14202.5,9.561173,29585,10.29502,11.32539,1,"eastern",407,143,144,.0146692,.0018337,63.24555,1,63.24555,1,0,0,0,0,0,0,0,0,10.05877,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.05877,0,143.93679,1,"Join",1,3,.5,.25,0,.125,.125,1,5.298317,4.969374,0,4.027444
386027,1,39700,7,0,1,"yes","yes","no","no",1000,1,1000,0,,1,1,1000,,,0,1500,2,1,750,1500,2,500,"yes",2,4.07243,350,,350,,380,380,.5,2,0,0,0,0,0,22.52891,143236,11.87225,20462.29,9.926339,9233.714,9.130616,20462.29,9.926339,10.58911,1,"eastern",407,143,144,.0104722,.0069815,38.72983,1,27.38613,0,0,0,0,0,0,1,0,0,10.02255,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10.02255,10.02255,445.23025,1,"Join",1,1,0,.2857143,0,.2857143,.2857143,1,5.940171,6.098592,0,3.984369
386016,1,14500,4,12,0,"yes","no","yes","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",3,4.07243,,,,,,,0,2,0,0,0,0,0,22.90193,440764,12.99626,110191,11.60997,29991,10.30865,74191,11.2144,9.581903,1,"eastern",407,143,144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.03898,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.03898,10.03898,,1,"Join",1,5,0,0,0,.5,.25,0,,,0,4.071429
401119,1,70500,6,7,0,"yes","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,2.714953,,,,,,,0,2,0,0,0,0,8,14.91147,187560,12.14185,31260,10.35009,7626.667,8.939406,31260,10.35009,11.16337,1,"eastern",408,145,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.609886,0,0,0,0,2.828427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,5,.3333333,0,.3333333,0,.1666667,1,,,0,2.704214
401008,1,49000,6,7,0,"no","yes","no","no",1940,5,9700,0,,1,5,9700,2750,5500,2,,0,1,2750,5500,2,-4200,"yes",2,2.714953,80,,80,230,,230,.1111111,2,0,0,0,0,7,15.22658,147800,11.90361,24633.33,10.11186,16293.33,9.698511,24633.33,10.11186,10.79958,1,"eastern",408,145,145,.0372125,.0656292,74.16199,1,52.44044,1,0,0,0,0,0,0,0,0,9.630798,0,0,0,0,2.645751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.17865,1,"Join",1,3,0,0,.5,.1666667,.1666667,1,5.438079,4.977965,0,2.610021
401123,1,62550,5,8,0,"yes","yes","yes","no",,0,,1,2000,1,1,2000,1500,1500,1,,0,1,1500,1500,1,-500,"yes",2,2.714953,,75,75,7,,7,.25,2,0,0,0,0,7,15.55529,228600,12.33973,45720,10.73029,37024,10.51932,45720,10.73029,11.04372,1,"eastern",408,145,145,.0065617,.0087489,38.72983,1,38.72983,1,0,0,0,0,0,0,0,0,9.652156,0,0,0,0,2.645751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.127179,1,"Join",1,4,.4,0,.2,.2,.2,1,1.94591,2.780506,0,2.720359
401138,1,70000,3,7,0,"no","yes","no","yes",,,,,,0,0,0,1633.333333,4900,3,,0,1,1633.333333,4900,3,4900,"no",2,2.714953,,,,192.3333,,192.3333,1,2,0,0,0,0,7,15.25685,134520,11.80947,44840,10.71086,26520,10.18565,44840,10.71086,11.15625,1,"eastern",408,145,145,.0364258,0,70,2,40.41452,1,0,0,0,0,0,0,0,0,9.632784,0,0,0,0,2.645751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.63169,1,"Non M-PESA",1,3,0,0,0,.3333333,.3333333,1,5.25923,4.715205,0,2.795384
401104,0,10100,3,8,0,"no","yes","yes","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.714953,,,,,,,0,2,0,0,0,0,7,15.42223,160660,11.98705,53553.33,10.88843,46713.33,10.75179,52353.33,10.86577,9.220291,1,"eastern",408,145,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.643565,0,0,0,0,2.645751,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.645751,2.645751,9.643565,9.643565,,1,"Non M-PESA",1,4,.3333333,0,.3333333,.3333333,0,1,,,0,2.850222
401040,1,68500,6,11,0,"yes","yes","yes","no",2000,2,4000,0,,1,2,4000,4000,4000,1,,0,1,4000,4000,1,0,"yes",2,2.714953,75,,75,3,,3,.2,2,0,0,0,0,7,15.06335,267432,12.49662,44572,10.70486,32985.33,10.40382,44572,10.70486,11.13459,1,"eastern",408,145,145,.0149571,.0149571,63.24555,1,63.24555,1,0,0,0,0,0,0,0,0,9.62002,0,0,0,0,2.645751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.635227,1,"M-PESA",1,5,.1666667,.3333333,.5,0,0,1,1.098612,2.749527,0,2.797079
401056,1,24100,7,0,1,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,2.714953,,,,,,,0,2,0,0,0,0,7,15.05341,169800,12.04238,24257.14,10.09647,11662.86,9.364164,24257.14,10.09647,10.08997,1,"eastern",408,145,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.61936,0,0,0,0,2.645751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,2,0,.2857143,.2857143,.1428571,.1428571,1,,,0,2.635861
401141,0,25500,5,8,0,"yes","yes","yes","no",4700,1,4700,0,,1,1,4700,,,,,,0,0,0,0,-4700,"no",2,2.714953,75,,75,,,,0,2,0,0,0,0,8,14.94822,131404,11.78603,26280.8,10.17659,23296,10.05604,26280.8,10.17659,10.14643,1,"eastern",408,145,145,0,.0357676,0,0,0,1,0,0,0,0,0,0,0,0,9.612348,0,0,0,0,2.828427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,4,.2,.2,.2,0,.2,1,,,0,2.731807
417092,1,85150,7,3,0,"no","yes","yes","yes",300,1,300,0,,1,1,300,,,0,300,1,1,300,300,1,0,"yes",2,.8144859,2,,2,,5,5,.2,2,0,0,2,20,91,4.793463,197700,12.19451,28242.86,10.2486,8840,9.087042,28242.86,10.2486,11.35217,1,"eastern",408,146,146,.0015175,.0015175,17.32051,1,17.32051,1,0,0,0,0,0,0,0,0,8.475008,0,0,1.414214,4.472136,9.539392,1,0,1,0,1,0,0,0,0,0,1.414214,0,4.472136,0,9.539392,0,8.475008,0,5.7974531,1,"M-PESA",1,3,.2857143,0,.1428571,.2857143,.1428571,1,1.609438,1.757419,0,.7976646
417019,1,76460,7,8,0,"no","yes","yes","yes",,,,,,0,0,0,2350,4700,2,9500,4,1,2366.666667,14200,6,14200,"yes",2,.8144859,,,,240,128,165.3333,.5,2,0,0,0,20,88,5.313338,111884,11.62522,15983.43,9.679308,9560.571,9.165402,14954.86,9.612791,11.24452,1,"eastern",408,146,146,.1269172,0,119.1637,2,48.6484,1,0,0,0,0,0,0,0,0,8.577975,0,0,0,4.472136,9.380832,1,0,0,0,1,0,0,0,0,0,0,0,4.472136,0,9.380832,0,8.577975,0,112.30233,1,"M-PESA",1,4,.2857143,.4285714,0,0,.1428571,1,5.107964,4.721195,0,.811877
417081,0,42900,5,8,0,"no","yes","no","yes",,,,,,0,0,0,1000,1000,1,,0,1,1000,1000,1,1000,"no",2,.8144859,,,,4,,4,.5,2,0,0,1,20,91,4.934311,72100,11.18581,14420,9.576371,10972,9.303102,14420,9.576371,10.66663,1,"eastern",408,146,146,.0138696,0,31.62278,1,31.62278,1,0,0,0,0,0,0,0,0,8.503968,0,0,1,4.472136,9.539392,1,0,1,0,0,0,0,0,0,0,1,0,4.472136,0,9.539392,0,8.503968,0,5.9293775,1,"Non M-PESA",1,4,0,.2,0,.4,.2,1,1.386294,1.779919,0,.7829744
417071,1,41000,5,12,0,"yes","yes","no","yes",,0,,1,1000,1,1,1000,,,0,1000,1,1,1000,1000,1,0,"yes",2,.8144859,,100,100,,100,100,.3333333,2,0,0,0,20,88,5.276179,72260,11.18803,14452,9.578588,10660,9.274254,14452,9.578588,10.62133,1,"eastern",408,146,146,.0138389,.0138389,31.62278,1,31.62278,1,0,0,0,0,0,0,0,0,8.570957,0,0,0,4.472136,9.380832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.553333,1,"Join",1,3,.4,0,0,.4,.2,1,4.60517,4.270443,0,.8178953
417050,1,102900,6,7,0,"yes","yes","no","no",,0,,3,4500,1,3,4500,,,0,1000,1,1,1000,1000,1,-3500,"yes",2,.8144859,,17,17,,160,160,.25,2,0,0,0,20,93,5.269782,205328,12.23236,34221.33,10.4406,25254.67,10.13677,32221.33,10.38038,11.54151,1,"eastern",408,146,146,.0048703,.0219162,31.62278,1,31.62278,0,0,0,0,0,0,1,0,0,8.569744,0,0,0,4.472136,9.643651,1,1,0,0,1,1,0,0,0,0,0,0,4.472136,4.472136,9.643651,9.643651,8.569744,8.569744,44.944747,1,"M-PESA",1,4,.1666667,.3333333,0,.1666667,.1666667,1,5.075174,3.805434,0,.8130044
417102,1,31200,3,0,0,"no","yes","no","no",500,1,500,0,,1,1,500,,,0,1000,1,1,1000,1000,1,500,"yes",2,.8144859,16,,16,,300,300,.25,2,0,0,2,20,88,4.722524,121608,11.70856,40536,10.60995,33176,10.40958,38536,10.55935,10.34817,1,"eastern",408,146,146,.0082231,.0041116,31.62278,1,31.62278,1,0,0,0,0,0,0,0,0,8.460098,0,0,1.414214,4.472136,9.380832,1,1,0,0,1,1,0,0,0,0,1.414214,1.414214,4.472136,4.472136,9.380832,9.380832,8.460098,8.460098,172.87101,1,"Join",1,3,.3333333,0,0,.3333333,0,1,5.703783,5.152545,0,.8351433
417061,1,41900,6,4,0,"yes","yes","no","no",,,,,,0,0,0,,,0,1000,1,1,1000,1000,1,1000,"yes",2,.8144859,,,,,15,15,.2,2,0,0,0,20,88,5.482742,92760,11.43777,15460,9.646011,13260,9.492507,15460,9.646011,10.64304,1,"eastern",408,146,146,.0107805,0,31.62278,1,31.62278,1,0,0,0,0,0,0,0,0,8.609361,0,0,0,4.472136,9.380832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.94347,1,"Join",1,3,0,.1666667,.1666667,.1666667,.3333333,1,2.70805,2.480185,0,.7934915
417020,1,57800,4,3,0,"yes","yes","no","no",,0,,3,4500,1,3,4500,,,0,1000,1,1,1000,1000,1,-3500,"yes",2,.8144859,,15,15,,10,10,.5,2,0,0,0,20,88,5.313338,91720,11.4265,22930,10.0402,12415,9.426661,22930,10.0402,10.96474,1,"eastern",408,146,146,.0109027,.0490624,31.62278,1,31.62278,1,0,0,0,0,0,0,0,0,8.577975,0,0,0,4.472136,9.380832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3821151,1,"Join",1,2,.25,.25,0,0,.25,1,2.302585,1.8535,0,.8248582
417051,0,111900,4,0,0,"no","yes","yes","yes",750,2,1500,0,,1,2,1500,,,,,,0,0,0,0,-1500,"no",2,.8144859,4,,4,,,,0,2,0,0,0,20,88,5.139886,97520,11.48781,24380,10.10152,22880,10.03802,24380,10.10152,11.62536,1,"eastern",408,146,146,0,.0153815,0,0,0,1,0,0,0,0,0,0,0,0,8.544786,0,0,0,4.472136,9.380832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,2,0,0,0,.5,.25,1,,,0,.8092085
